"id_cliente","nome_cliente","idade","endereco"
"5755","Bruno","27","AP"
"5756","Felipe","48","AC"
"5757","Hector","31","BA"
"5758","Carla","29","AL"
"5759","Elena","33","MT"
"5760","Alice","22","AL"
"5761","Hector","46","SP"
"5762","João","45","MS"
"5763","Iris","40","RS"
"5764","Gloria","44","MA"
"5765","João","42","RJ"
"5766","Alice","31","PB"
"5767","David","46","DF"
"5768","Iris","47","SP"
"5769","Alice","33","MS"
"5770","João","35","PA"
"5771","Hector","44","MS"
"5772","Iris","18","MG"
"5773","David","46","PI"
"5774","Alice","26","CE"
"5775","Hector","27","PR"
"5776","Bruno","40","PA"
"5777","Gloria","19","SP"
"5778","Bruno","21","PE"
"5779","Carla","38","AP"
"5780","Hector","38","DF"
"5781","Gloria","38","AL"
"5782","Alice","46","SP"
"5783","Alice","31","PB"
"5784","João","22","RJ"
"5785","Iris","50","RN"
"5786","Carla","45","PE"
"5787","Iris","44","PR"
"5788","Hector","38","DF"
"5789","Felipe","26","RJ"
"5790","Bruno","27","RS"
"5791","João","25","MS"
"5792","Felipe","50","SP"
"5793","Alice","49","PR"
"5794","Hector","49","GO"
"5795","Carla","40","PB"
"5796","Hector","46","CE"
"5797","Felipe","50","GO"
"5798","Gloria","26","AP"
"5799","Carla","40","CE"
"5800","David","20","AL"
"5801","João","38","GO"
"5802","Hector","43","RJ"
"5803","Bruno","21","PR"
"5804","Bruno","27","PR"
"5805","Bruno","24","PA"
"5806","Iris","46","PI"
"5807","Gloria","39","PR"
"5808","Elena","38","MA"
"5809","Bruno","46","ES"
"5810","João","46","RS"
"5811","Felipe","37","ES"
"5812","Hector","31","PB"
"5813","Carla","19","DF"
"5814","Hector","32","AC"
"5815","Felipe","27","ES"
"5816","Hector","27","AM"
"5817","Gloria","43","RS"
"5818","João","46","PA"
"5819","João","45","DF"
"5820","Gloria","20","RS"
"5821","Gloria","37","SP"
"5822","Alice","21","ES"
"5823","Alice","46","AC"
"5824","Felipe","30","BA"
"5825","Hector","23","DF"
"5826","Bruno","33","SP"
"5827","Gloria","50","RN"
"5828","Carla","43","PE"
"5829","Iris","45","AP"
"5830","Alice","19","MS"
"5831","João","22","ES"
"5832","Bruno","18","PI"
"5833","Hector","50","RS"
"5834","Bruno","48","RN"
"5835","Bruno","20","PA"
"5836","Felipe","34","RJ"
"5837","Bruno","33","PE"
"5838","David","25","RN"
"5839","Iris","43","AM"
"5840","Iris","40","AP"
"5841","Hector","23","AP"
"5842","Hector","28","AP"
"5843","Hector","29","GO"
"5844","João","23","MA"
"5845","Felipe","30","MS"
"5846","Felipe","41","AM"
"5847","Alice","46","PR"
"5848","Gloria","18","MT"
"5849","Alice","18","RN"
"5850","Hector","18","PE"
"5851","Alice","37","RN"
"5852","David","44","PI"
"5853","Elena","23","PE"
"5854","Felipe","48","CE"
"5855","Felipe","36","ES"
"5856","Carla","46","AC"
"5857","João","24","AM"
"5858","Carla","22","PR"
"5859","Hector","46","RS"
"5860","Hector","23","MT"
"5861","Bruno","34","RJ"
"5862","Felipe","18","ES"
"5863","Iris","37","MT"
"5864","Elena","26","RJ"
"5865","Gloria","32","BA"
"5866","Gloria","26","BA"
"5867","Iris","28","MG"
"5868","Elena","19","PA"
"5869","Hector","38","AM"
"5870","Gloria","33","PE"
"5871","Carla","36","AM"
"5872","Elena","23","MA"
"5873","Bruno","30","MA"
"5874","Alice","25","GO"
"5875","Iris","35","PB"
"5876","Gloria","42","MA"
"5877","Bruno","46","MS"
"5878","Carla","47","MG"
"5879","Bruno","22","PR"
"5880","Iris","47","PI"
"5881","Felipe","33","DF"
"5882","Carla","20","BA"
"5883","Iris","22","AP"
"5884","Bruno","46","PA"
"5885","Alice","48","AC"
"5886","Hector","41","SP"
"5887","João","43","GO"
"5888","David","43","DF"
"5889","Alice","48","CE"
"5890","David","18","PR"
"5891","Felipe","28","PB"
"5892","Gloria","23","RN"
"5893","Iris","29","AM"
"5894","João","40","PB"
"5895","Carla","42","PI"
"5896","Elena","40","PB"
"5897","Carla","48","BA"
"5898","Hector","29","MA"
"5899","Gloria","43","GO"
"5900","Bruno","46","AP"
"5901","Felipe","42","MG"
"5902","David","22","CE"
"5903","Bruno","33","MS"
"5904","Hector","39","RN"
"5905","Felipe","39","AM"
"5906","Iris","32","PA"
"5907","Carla","20","MS"
"5908","Bruno","49","AL"
"5909","João","36","CE"
"5910","João","45","PE"
"5911","Bruno","27","AL"
"5912","Alice","33","RS"
"5913","Hector","29","PB"
"5914","Elena","34","MA"
"5915","João","19","PI"
"5916","Alice","30","MS"
"5917","Elena","40","PA"
"5918","Gloria","45","BA"
"5919","João","32","GO"
"5920","Bruno","33","RJ"
"5921","Carla","33","PI"
"5922","Bruno","47","BA"
"5923","João","20","PA"
"5924","Iris","31","SP"
"5925","João","35","MS"
"5926","Bruno","42","PE"
"5927","Carla","20","RN"
"5928","Alice","31","RS"
"5929","Bruno","30","PI"
"5930","Iris","24","PE"
"5931","Carla","48","PI"
"5932","Carla","21","CE"
"5933","João","39","MT"
"5934","Carla","39","PA"
"5935","Elena","23","CE"
"5936","Felipe","43","PE"
"5937","Carla","35","PI"
"5938","Carla","34","CE"
"5939","Felipe","36","PI"
"5940","Elena","28","RN"
"5941","Gloria","38","RJ"
"5942","Iris","22","AM"
"5943","Felipe","44","CE"
"5944","Elena","29","RN"
"5945","Bruno","39","ES"
"5946","Bruno","22","PB"
"5947","Bruno","29","MA"
"5948","Carla","42","PE"
"5949","João","36","CE"
"5950","Bruno","42","PI"
"5951","Alice","50","RN"
"5952","Elena","42","PE"
"5953","João","40","PE"
"5954","Bruno","48","MT"
"5955","Gloria","26","MA"
"5956","Bruno","44","AP"
"5957","Felipe","46","AC"
"5958","João","40","RJ"
"5959","Gloria","44","BA"
"5960","Iris","29","RN"
"5961","Hector","36","AC"
"5962","Iris","21","GO"
"5963","Gloria","44","BA"
"5964","João","43","MT"
"5965","Bruno","47","MA"
"5966","Hector","35","RJ"
"5967","João","48","RS"
"5968","Elena","19","ES"
"5969","João","46","RJ"
"5970","Carla","21","MT"
"5971","Bruno","32","PI"
"5972","João","29","MS"
"5973","Bruno","33","RN"
"5974","Iris","47","DF"
"5975","Bruno","47","CE"
"5976","Alice","37","AL"
"5977","João","42","MT"
"5978","Felipe","25","ES"
"5979","Felipe","39","RN"
"5980","David","27","RS"
"5981","Hector","33","PR"
"5982","Gloria","48","PR"
"5983","Hector","49","MG"
"5984","Alice","29","RN"
"5985","Alice","27","RS"
"5986","Gloria","33","SP"
"5987","Elena","18","PE"
"5988","David","18","AL"
"5989","Alice","37","DF"
"5990","Felipe","29","AL"
"5991","João","50","SP"
"5992","Elena","22","MT"
"5993","Felipe","40","PA"
"5994","Iris","44","ES"
"5995","Elena","46","MA"
"5996","Elena","25","PR"
"5997","Hector","19","MA"
"5998","Gloria","40","AC"
"5999","Gloria","24","GO"
"6000","Gloria","21","PB"
"6001","João","31","AP"
"6002","Iris","20","ES"
"6003","Felipe","41","CE"
"6004","Hector","38","RS"
"6005","Carla","41","RN"
"6006","Hector","28","MG"
"6007","João","45","PR"
"6008","Gloria","23","MG"
"6009","David","24","PR"
"6010","Hector","27","PB"
"6011","Bruno","24","PA"
"6012","David","29","SP"
"6013","Hector","23","AC"
"6014","João","27","PI"
"6015","Hector","33","PR"
"6016","João","49","AP"
"6017","Bruno","49","DF"
"6018","Elena","43","AL"
"6019","Iris","38","PB"
"6020","Alice","34","AL"
"6021","Gloria","33","SP"
"6022","Alice","35","PA"
"6023","Gloria","20","AM"
"6024","Hector","27","AM"
"6025","João","29","PE"
"6026","João","26","ES"
"6027","Alice","43","AL"
"6028","Iris","50","BA"
"6029","Carla","33","ES"
"6030","Felipe","21","MG"
"6031","Hector","41","MG"
"6032","Elena","37","DF"
"6033","David","22","CE"
"6034","Felipe","48","AC"
"6035","Bruno","38","AP"
"6036","David","44","DF"
"6037","João","42","SP"
"6038","Carla","22","ES"
"6039","Gloria","28","RJ"
"6040","João","25","CE"
"6041","Iris","50","PI"
"6042","Alice","44","PE"
"6043","Elena","26","MG"
"6044","Felipe","38","CE"
"6045","João","35","AM"
"6046","Gloria","39","AC"
"6047","David","47","GO"
"6048","João","32","AL"
"6049","Hector","39","ES"
"6050","Gloria","49","SP"
"6051","Gloria","43","PB"
"6052","Felipe","33","DF"
"6053","João","22","AM"
"6054","Gloria","30","PE"
"6055","Felipe","41","AC"
"6056","João","28","MT"
"6057","Elena","29","PR"
"6058","Bruno","43","RJ"
"6059","Iris","32","CE"
"6060","Felipe","42","SP"
"6061","Hector","20","PR"
"6062","Elena","48","GO"
"6063","Felipe","31","CE"
"6064","Gloria","31","AL"
"6065","Hector","50","BA"
"6066","Iris","25","RN"
"6067","Bruno","50","MT"
"6068","Iris","50","AL"
"6069","David","23","SP"
"6070","David","37","SP"
"6071","Elena","45","AL"
"6072","Iris","32","PE"
"6073","David","27","PI"
"6074","Gloria","44","MS"
"6075","Gloria","45","RN"
"6076","Felipe","39","MG"
"6077","David","20","RJ"
"6078","Elena","39","SP"
"6079","Felipe","37","PI"
"6080","Elena","35","PB"
"6081","David","27","PI"
"6082","Elena","30","AC"
"6083","Alice","46","PE"
"6084","João","31","PE"
"6085","Alice","39","PI"
"6086","Felipe","36","PB"
"6087","Felipe","44","PR"
"6088","David","34","MS"
"6089","Gloria","27","ES"
"6090","Gloria","46","PB"
"6091","Iris","44","AP"
"6092","Gloria","50","GO"
"6093","Iris","39","CE"
"6094","João","38","MT"
"6095","Bruno","33","AL"
"6096","Felipe","25","ES"
"6097","Hector","26","AL"
"6098","João","46","RS"
"6099","Gloria","35","SP"
"6100","Gloria","42","ES"
"6101","Carla","36","AP"
"6102","Felipe","27","BA"
"6103","Alice","44","RJ"
"6104","Gloria","46","PR"
"6105","Hector","26","MG"
"6106","João","23","AM"
"6107","Alice","35","CE"
"6108","Felipe","40","ES"
"6109","Hector","42","RN"
"6110","Felipe","25","RJ"
"6111","Bruno","19","PB"
"6112","Bruno","40","AC"
"6113","João","31","PR"
"6114","David","32","RJ"
"6115","Iris","26","GO"
"6116","David","31","CE"
"6117","Bruno","26","AP"
"6118","Alice","47","PA"
"6119","Iris","18","ES"
"6120","João","38","CE"
"6121","Iris","30","MT"
"6122","Alice","43","AM"
"6123","David","25","MA"
"6124","Carla","46","CE"
"6125","Bruno","26","PI"
"6126","Iris","31","SP"
"6127","Bruno","22","MS"
"6128","Elena","36","PI"
"6129","Elena","19","MG"
"6130","Carla","50","PE"
"6131","Hector","40","AL"
"6132","Bruno","44","AP"
"6133","Iris","30","AC"
"6134","João","21","PR"
"6135","Elena","27","MA"
"6136","João","41","AM"
"6137","Hector","47","PB"
"6138","Carla","31","AC"
"6139","Alice","20","RJ"
"6140","Carla","42","PI"
"6141","Gloria","28","DF"
"6142","João","30","MT"
"6143","Hector","46","PB"
"6144","Elena","21","PE"
"6145","Bruno","25","PB"
"6146","Carla","29","PI"
"6147","Carla","39","MT"
"6148","Elena","28","RJ"
"6149","Iris","37","RN"
"6150","Alice","31","AL"
"6151","Gloria","19","MS"
"6152","Felipe","49","AL"
"6153","David","43","MT"
"6154","João","36","PE"
"6155","Bruno","49","MT"
"6156","David","34","PE"
"6157","Bruno","23","AL"
"6158","Hector","23","GO"
"6159","Iris","21","PR"
"6160","Bruno","43","PE"
"6161","David","37","ES"
"6162","Iris","19","ES"
"6163","Alice","44","RJ"
"6164","Iris","45","MG"
"6165","Gloria","44","MS"
"6166","Iris","40","MS"
"6167","Gloria","46","MG"
"6168","Hector","44","PA"
"6169","Hector","29","AM"
"6170","Elena","49","PB"
"6171","Alice","23","GO"
"6172","João","20","RJ"
"6173","Felipe","35","AM"
"6174","Alice","46","AP"
"6175","Bruno","30","AL"
"6176","João","35","MT"
"6177","Elena","22","BA"
"6178","Hector","46","MT"
"6179","David","25","PA"
"6180","João","46","GO"
"6181","Felipe","41","MA"
"6182","Carla","23","PE"
"6183","João","36","DF"
"6184","João","20","PA"
"6185","Bruno","44","GO"
"6186","Iris","39","PR"
"6187","Hector","31","PB"
"6188","Carla","47","PE"
"6189","Hector","37","CE"
"6190","Elena","31","PE"
"6191","Hector","48","CE"
"6192","João","29","BA"
"6193","Gloria","46","AM"
"6194","David","41","PI"
"6195","Elena","19","CE"
"6196","Carla","21","PE"
"6197","Felipe","44","DF"
"6198","Gloria","35","SP"
"6199","Iris","36","MS"
"6200","Iris","43","ES"
"6201","Bruno","46","PA"
"6202","Carla","42","DF"
"6203","João","50","BA"
"6204","David","28","AL"
"6205","Iris","35","CE"
"6206","Felipe","38","MG"
"6207","Carla","18","CE"
"6208","David","40","ES"
"6209","Iris","32","SP"
"6210","Iris","46","RN"
"6211","Elena","28","BA"
"6212","Gloria","26","SP"
"6213","Elena","38","MT"
"6214","Carla","30","MA"
"6215","João","49","RS"
"6216","Gloria","48","PA"
"6217","Felipe","26","GO"
"6218","Hector","21","MS"
"6219","Elena","42","RS"
"6220","Carla","31","PB"
"6221","Felipe","31","DF"
"6222","Carla","36","AM"
"6223","David","21","AP"
"6224","David","18","AC"
"6225","Bruno","18","RS"
"6226","Carla","34","RJ"
"6227","Gloria","24","PI"
"6228","Gloria","21","AC"
"6229","Iris","43","AL"
"6230","Alice","24","AC"
"6231","Felipe","38","SP"
"6232","João","23","RN"
"6233","Elena","35","ES"
"6234","Alice","26","CE"
"6235","Bruno","45","AC"
"6236","David","32","RS"
"6237","Elena","19","MS"
"6238","João","23","PA"
"6239","Bruno","21","MS"
"6240","Iris","49","PE"
"6241","Gloria","46","PI"
"6242","Carla","21","MA"
"6243","Bruno","27","CE"
"6244","João","39","RJ"
"6245","David","25","RS"
"6246","Gloria","45","SP"
"6247","David","33","PE"
"6248","Gloria","19","PI"
"6249","João","38","AC"
"6250","Gloria","30","PA"
"6251","Alice","27","AL"
"6252","Hector","49","RN"
"6253","Iris","43","DF"
"6254","Alice","45","MG"
"6255","Hector","36","BA"
"6256","Alice","35","SP"
"6257","João","38","PE"
"6258","Hector","35","RN"
"6259","João","39","BA"
"6260","Alice","36","SP"
"6261","David","47","AP"
"6262","David","24","MT"
"6263","David","19","PR"
"6264","João","42","DF"
"6265","Iris","42","AM"
"6266","Gloria","49","PR"
"6267","Bruno","20","CE"
"6268","João","35","AL"
"6269","João","32","ES"
"6270","Bruno","22","BA"
"6271","David","38","RN"
"6272","Iris","20","PR"
"6273","Elena","39","RS"
"6274","Felipe","25","MA"
"6275","Elena","30","PI"
"6276","Iris","49","PR"
"6277","Bruno","25","AM"
"6278","Alice","20","DF"
"6279","Elena","35","CE"
"6280","Gloria","42","MA"
"6281","Gloria","35","PI"
"6282","David","21","AL"
"6283","Bruno","18","AP"
"6284","David","37","MG"
"6285","Gloria","19","GO"
"6286","Carla","46","MT"
"6287","Elena","18","RN"
"6288","David","29","ES"
"6289","Alice","28","CE"
"6290","Gloria","38","PR"
"6291","Bruno","22","BA"
"6292","Felipe","45","RN"
"6293","Felipe","36","RS"
"6294","Iris","26","PB"
"6295","Carla","35","AM"
"6296","Carla","23","RJ"
"6297","Carla","34","PA"
"6298","Iris","47","GO"
"6299","Carla","27","SP"
"6300","Elena","32","AC"
"6301","Elena","19","DF"
"6302","Hector","50","DF"
"6303","David","50","PR"
"6304","João","27","PI"
"6305","Iris","45","PR"
"6306","Gloria","20","ES"
"6307","Alice","45","RS"
"6308","David","43","MA"
"6309","Gloria","20","PR"
"6310","João","20","CE"
"6311","Bruno","33","AC"
"6312","Elena","34","RN"
"6313","Felipe","48","CE"
"6314","Hector","44","SP"
"6315","Bruno","21","SP"
"6316","Hector","48","MG"
"6317","Elena","47","AC"
"6318","Iris","32","BA"
"6319","Elena","40","RJ"
"6320","Felipe","41","MS"
"6321","Felipe","32","AC"
"6322","Bruno","34","AL"
"6323","João","46","SP"
"6324","João","18","RN"
"6325","Bruno","50","AC"
"6326","Elena","20","RS"
"6327","Bruno","32","AP"
"6328","Bruno","45","MS"
"6329","Carla","47","CE"
"6330","Hector","41","GO"
"6331","Iris","29","RJ"
"6332","Gloria","24","MG"
"6333","Carla","24","AP"
"6334","Elena","25","SP"
"6335","Hector","47","AM"
"6336","Alice","30","CE"
"6337","Iris","48","PA"
"6338","Hector","50","RS"
"6339","Felipe","38","PR"
"6340","João","40","MS"
"6341","Iris","31","MG"
"6342","Alice","31","CE"
"6343","João","23","AL"
"6344","João","43","PE"
"6345","Bruno","28","CE"
"6346","João","50","GO"
"6347","Felipe","21","PA"
"6348","Carla","38","RJ"
"6349","Felipe","37","SP"
"6350","David","42","MT"
"6351","Elena","19","AC"
"6352","Elena","30","PB"
"6353","Iris","40","MS"
"6354","Carla","49","MS"
"6355","Elena","26","AP"
"6356","Elena","26","RN"
"6357","João","46","CE"
"6358","Iris","22","PR"
"6359","Hector","31","PE"
"6360","Elena","42","PE"
"6361","Gloria","46","AC"
"6362","Elena","19","RS"
"6363","Felipe","35","ES"
"6364","Alice","50","MG"
"6365","Elena","18","MS"
"6366","Elena","22","CE"
"6367","Carla","28","PR"
"6368","Iris","29","MS"
"6369","Elena","46","MT"
"6370","Hector","31","PE"
"6371","Felipe","21","RS"
"6372","Alice","37","DF"
"6373","Hector","33","AM"
"6374","Hector","48","MT"
"6375","Gloria","45","GO"
"6376","João","28","AP"
"6377","Elena","21","PE"
"6378","João","48","MA"
"6379","Bruno","20","CE"
"6380","Hector","36","RJ"
"6381","João","23","AP"
"6382","Carla","32","BA"
"6383","Alice","28","MA"
"6384","Felipe","23","GO"
"6385","Felipe","19","MA"
"6386","João","43","PI"
"6387","Elena","26","AM"
"6388","Bruno","49","PR"
"6389","Alice","26","CE"
"6390","Iris","45","GO"
"6391","Bruno","43","MS"
"6392","Felipe","43","PB"
"6393","David","19","PI"
"6394","Elena","24","AL"
"6395","David","39","PI"
"6396","Carla","36","ES"
"6397","Alice","27","ES"
"6398","Elena","40","RN"
"6399","Bruno","29","ES"
"6400","Gloria","25","PI"
"6401","Iris","45","AL"
"6402","Hector","45","CE"
"6403","David","40","AL"
"6404","João","19","CE"
"6405","David","33","MT"
"6406","Carla","35","MT"
"6407","Elena","45","SP"
"6408","João","26","SP"
"6409","Felipe","26","PA"
"6410","David","44","RJ"
"6411","Hector","42","AL"
"6412","Carla","34","RS"
"6413","David","35","MG"
"6414","Carla","47","MG"
"6415","Alice","34","AL"
"6416","Felipe","27","PA"
"6417","David","36","MG"
"6418","João","44","AP"
"6419","Hector","27","ES"
"6420","Hector","30","PA"
"6421","Iris","41","PE"
"6422","Felipe","36","GO"
"6423","Hector","42","MS"
"6424","Elena","20","MS"
"6425","Hector","26","AC"
"6426","Carla","31","MG"
"6427","João","25","MA"
"6428","Iris","20","RN"
"6429","Carla","19","ES"
"6430","Hector","43","AL"
"6431","David","18","MT"
"6432","João","36","RJ"
"6433","João","20","MS"
"6434","Elena","46","SP"
"6435","Gloria","50","RJ"
"6436","João","35","DF"
"6437","Alice","45","AM"
"6438","Hector","21","SP"
"6439","Hector","33","MT"
"6440","Elena","19","ES"
"6441","Alice","41","DF"
"6442","Iris","19","AC"
"6443","João","25","GO"
"6444","David","36","BA"
"6445","David","41","PI"
"6446","Alice","42","MA"
"6447","Hector","44","PA"
"6448","Gloria","24","PE"
"6449","David","19","AP"
"6450","Bruno","34","PB"
"6451","Hector","29","RN"
"6452","Hector","34","RS"
"6453","Elena","35","PI"
"6454","Carla","39","MA"
"6455","Hector","45","AP"
"6456","Alice","26","BA"
"6457","Alice","45","MA"
"6458","Bruno","43","MS"
"6459","Bruno","46","GO"
"6460","Carla","39","BA"
"6461","Elena","43","MT"
"6462","Carla","37","RN"
"6463","David","46","BA"
"6464","Felipe","26","PR"
"6465","João","23","PE"
"6466","Alice","32","GO"
"6467","João","29","PB"
"6468","Carla","33","PR"
"6469","Carla","43","CE"
"6470","Hector","25","PR"
"6471","Elena","37","PE"
"6472","Alice","43","AC"
"6473","Elena","22","ES"
"6474","Gloria","22","AP"
"6475","Felipe","45","GO"
"6476","Felipe","33","SP"
"6477","Iris","20","AC"
"6478","Hector","31","AM"
"6479","Gloria","26","AP"
"6480","Alice","34","AC"
"6481","Gloria","24","RJ"
"6482","Iris","28","PI"
"6483","Felipe","28","SP"
"6484","Hector","48","BA"
"6485","Bruno","36","AC"
"6486","Alice","38","PE"
"6487","Elena","19","AL"
"6488","Hector","39","ES"
"6489","Iris","25","MT"
"6490","Felipe","40","RJ"
"6491","David","27","PE"
"6492","Iris","30","PI"
"6493","Bruno","38","PA"
"6494","Hector","31","SP"
"6495","Iris","50","MG"
"6496","Hector","30","MS"
"6497","Iris","39","RS"
"6498","Carla","49","PA"
"6499","Alice","43","PB"
"6500","João","29","MA"
"6501","Elena","19","MS"
"6502","Gloria","24","SP"
"6503","Carla","46","MA"
"6504","João","46","MS"
"6505","Gloria","49","PE"
"6506","Hector","48","AP"
"6507","Iris","39","PB"
"6508","David","47","MS"
"6509","Felipe","25","MT"
"6510","Elena","21","MG"
"6511","Iris","28","PE"
"6512","Felipe","35","MT"
"6513","Elena","45","RS"
"6514","Elena","34","CE"
"6515","Felipe","20","MG"
"6516","Bruno","39","PE"
"6517","Carla","48","SP"
"6518","João","27","RN"
"6519","Carla","38","RJ"
"6520","David","31","PR"
"6521","Iris","36","PB"
"6522","Hector","48","PI"
"6523","Carla","25","MA"
"6524","Hector","48","MT"
"6525","Elena","25","PA"
"6526","Elena","34","PR"
"6527","Gloria","20","ES"
"6528","Carla","45","PI"
"6529","Bruno","33","GO"
"6530","Carla","37","MS"
"6531","Hector","42","RN"
"6532","David","42","PI"
"6533","Carla","26","PR"
"6534","Elena","31","RJ"
"6535","Alice","32","AC"
"6536","Bruno","46","MG"
"6537","Hector","25","AP"
"6538","João","44","PI"
"6539","Hector","18","MS"
